city,floorarea,bathrooms,address,latitude,price,bedrooms,zipcode,longitude
Austin,2296,3,1916 E M Franklin Ave UNIT C,30.284712,770000,4,78723,-97.696939
Austin,2450,3,5200 Knight Cir,30.305998,649000,4,78723,-97.699153
Austin,1821,3,4604 Bundyhill Dr,30.287027,375000,4,78723,-97.677684
Austin,1700,3,5002 Pecan Springs Rd # 1,30.294321,439000,3,78723,-97.681735
Austin,2105,3,4020 Airport Blvd # 3,30.292134,579000,4,78722,-97.707774
Austin,1850,,1305 E 28th St,30.285342,499000,4,78722,-97.722144
Austin,1931,3,4020 Airport Blvd # 2,30.292134,519000,3,78722,-97.707774
Austin,1776,2,4401 Parkwood Rd,30.300647,380000,3,78722,-97.712322
Austin,1551,3,2505 Givens Ave # B,30.281328,471900,2,78722,-97.715446
Austin,2066,3,4020 Airport Blvd # 7,30.292134,565000,4,78722,-97.707774
Austin,2265,3,1312 Ardenwood Rd,30.298561,715000,3,78722,-97.713053
Austin,3113,3,11204 Tanya Trl,30.443117,435000,4,78726,-97.824076
Austin,1000,1,9804 Fm # N,30.43743,1900000,2,78726,-97.83915
Austin,2616,2,9550 Savannah Ridge Dr UNIT 37,30.431886,395000,3,78726,-97.833776
Austin,3057,4,11010 Twisted Elm Dr,30.400692,639500,4,78726,-97.84528
Austin,3741,4,9614 Indigo Brush Dr,30.431802,519000,4,78726,-97.829241
Volente,288,1,13983 F M Rd # 2769,30.43215,139900,1,78726,-97.83741
Austin,1405,2,2800 Single Trace Ct,30.446656,200000,3,78728,-97.686309
Austin,1428,2,2205 Waterway Bnd,30.44748,238000,3,78728,-97.67818
Austin,,2,16017 Travesia Way # FH43LN,30.468175,252990,3,78728,-97.684231
Austin,1779,3,15312 Ecorio Dr,30.45838,275000,3,78728,-97.687773
Austin,1796,2,15412 Quinley Dr,30.458604,269900,3,78728,-97.686595
Austin,2154,3,14604 Noya Dr,30.448405,275000,3,78728,-97.691154
Austin,1397,2,15006 Parrish Ln,30.238807,170000,3,78725,-97.580999
Austin,1745,2,4602 Sherwyn Dr,30.281661,120000,3,78725,-97.661732
Austin,1464,2,15200 Lucian St,30.238758,165000,3,78725,-97.578986
Austin,,2,4618 Halliday Ave # JW4ISU,30.241949,186990,3,78725,-97.577874
Austin,,2,4618 Halliday Ave # CZ9IX5,30.241949,172990,2,78725,-97.577874
Austin,1397,2,2508 Winchell Ln,30.260693,319000,3,78725,-97.671986
Austin,1440,2.5,5418 Coventry Ln,30.303492,225000,3,78723,-97.684833
Austin,2013,4,5006 Pecan Springs Rd # 11,30.294353,520000,3,78723,-97.681715
Austin,1700,3,5002 Pecan Springs Rd # 7,30.294321,439000,3,78723,-97.681735
Austin,1455,2,1403 Corona Dr,30.310621,398000,3,78723,-97.701323
Austin,928,1,6505 Hickman Ave,30.31773,259900,3,78723,-97.688473
Austin,1776,3,5002 Pecan Springs Rd # 2,30.294321,449000,2,78723,-97.681735
Austin,2760,4,2012 E 22nd St,30.283359,645000,6,78722,-97.720161
AUSTIN,3015,4,11133 Zimmerman Ln,30.408655,469000,4,78726,-97.844459
Austin,3724,4,11008 Montesa Dr,30.431719,574000,5,78726,-97.827967
Austin,2174,3,11928 Terraza Cir,30.428821,339000,3,78726,-97.845437
Austin,2962,3,11907 Viscaya Way,30.4314,540623,3,78726,-97.8382
Austin,,2.5,16017 Travesia Way # MMIOA2,30.468175,285990,2,78728,-97.684231
Austin,1790,3,2002 Cervin Blvd,30.443017,269900,4,78728,-97.676403
Austin,2251,3,1906 Crystal Shore Dr,30.441203,299900,4,78728,-97.676385
Austin,2056,3,14306 Terisu Ln,30.436612,299000,4,78728,-97.678385
Austin,2113,3,1823 Michael Wayne Dr,30.435357,289900,4,78728,-97.677659
Austin,1858,2,2201 Maple Hollow Trl,30.443457,274000,4,78728,-97.681342
Austin,,2,4618 Halliday Ave # 9J1K9P,30.241949,181990,3,78725,-97.577874
Austin,1896,2,4505 Halliday Ave,30.240212,190000,4,78725,-97.57827
Austin,1722,2,4515 Felicity Ln,30.23559,215000,5,78725,-97.569851
Austin,2040,3,2300 Forsam Bnd,30.256564,369900,3,78725,-97.671723
Austin,2013,4,5006 Pecan Springs Rd # 20,30.294353,494000,3,78723,-97.681715
Austin,2335,3,10229 Ember Glen Dr,30.437168,399900,3,78726,-97.825949
Austin,5134,5,8400 Denali Pkwy,30.427545,999999,4,78726,-97.857421
Austin,2675,3,13511 Bullick Hollow Rd,30.430859,699000,--,78726,-97.874192
Austin,3736,3,12521 Verandah Ct,30.426217,775000,3,78726,-97.859343
Austin,2515,2,8115 Tahoe Parke Cir,30.421951,375000,4,78726,-97.857178
Austin,2671,3,11129 Zimmerman Ln,30.40859,452000,3,78726,-97.84431
Austin,3704,3,9914 Barbrook Dr,30.434685,594000,6,78726,-97.829441
Austin,1785,2.5,16011 Serene Fleming Trce,30.468175,319270,3,78728,-97.684231
Austin,640,1,15600 Connie St,30.452547,199000,1,78728,-97.668276
Austin,2245,2,2105 Taylor Simonetti Ave,30.440795,244000,3,78728,-97.681357
Austin,2413,3,16020 Serene Fleming Trce,30.468175,331815,4,78728,-97.684231
Austin,2150,2.5,16021 Serene Fleming Trce,30.468175,328375,3,78728,-97.684231
Austin,4226,3.5,10684 Bramblecrest Dr,30.437208,574900,4,78726,-97.816026
Austin,2150,2.5,16004 Canberra Trl,30.468175,329185,3,78728,-97.684231
Austin,2440,3,14917 Purslane Meadow Trl,30.444193,240000,4,78728,-97.671405
Austin,3355,3,14843 Bescott Dr,30.44357,369800,4,78728,-97.673979
Austin,2981,3,2204 Emmett Pkwy,30.451408,324900,5,78728,-97.675111
Austin,2187,2,2001 Surrender Ave,30.441293,279900,3,78728,-97.679202
Austin,1545,2,2137 Surrender Ave,30.438069,251000,3,78728,-97.681504
Austin,1560,2,13504 Broadmeade Ave,30.470999,289000,3,78729,-97.780403
Austin,2336,2,12403 Hunters Chase Dr,30.444446,240000,3,78729,-97.769514
Austin,1572,3,13211 Marrero Dr,30.451819,245000,3,78729,-97.755879
Austin,1779,3,13206 Dime Box Trl,30.445665,299000,3,78729,-97.748331
Austin,2467,3,13018 Hunters Chase Dr,30.451507,369900,3,78729,-97.763578
Austin,1663,3,7708 San Felipe Blvd APT 26,30.43632,225000,2,78729,-97.76741
Austin,1789,3,7605 Montaque Dr,30.452386,279900,3,78729,-97.755297
Austin,1663,3,7708 San Felipe Blvd APT 26,30.437309,225000,2,78729,-97.766268
Austin,1376,4,13420 Lyndhurst St APT 107,30.469421,197000,3,78729,-97.783744
Austin,1329,3,12932 Modena Trl,30.446874,237900,3,78729,-97.759329
Austin,1304,2,13700 Sage Grouse Dr UNIT 601,30.46719,220000,3,78729,-97.77097
Austin,1280,2.5,12401 Los Indios Trl UNIT 13,30.440391,174900,2,78729,-97.764961
Austin,1707,2,7014 Buccaneer Trl,30.448454,244900,3,78729,-97.75112
Austin,1108,2,13700 Sage Grouse Dr UNIT 201,30.465431,208365,2,78729,-97.766582
Austin,1476,3,8518 Cahill Dr APT 18,30.445145,224500,3,78729,-97.775589
Austin,2214,3,13101 Lubbock Ln,30.443224,290800,4,78729,-97.746189
Austin,1915,3,13400 Briarwick Dr UNIT 1702,30.46789,285000,3,78729,-97.76923
Austin,2212,3,13001 Hymeadow Dr UNIT 34,30.462728,345990,3,78729,-97.788456
Austin,1537,3,7521 Peabody Dr,30.454317,237000,3,78729,-97.75262
Austin,2362,3,13001 Hymeadow Dr UNIT 41,30.462728,349990,3,78729,-97.788456
Austin,2242,3,13001 Hymeadow Dr UNIT 40,30.462728,349990,3,78729,-97.788456
Austin,1985,3,13001 Hymeadow Dr UNIT 12,30.462728,319990,2,78729,-97.788456
Austin,4610,5,6731 Cuesta Trl,30.37841,1250000,5,78730,-97.809842
Austin,4265,4,7420 Oak Shores Dr,30.341889,1205788,5,78730,-97.82327
Austin,3422,4,3308 Pearce Rd,30.340227,975000,5,78730,-97.82531
Austin,3820,5,1601 Manana St,30.324907,2400000,4,78730,-97.836034
Austin,608,1,6000 Shepherd Mountain Cv APT 220,30.358247,155000,1,78730,-97.796338
Austin,7159,5.5,10216 Milky Way,30.384639,1749000,5,78730,-97.846088
Austin,2519,2,6218 River Place Blvd,30.389015,525000,3,78730,-97.849361
Austin,3601,3.5,6608 Cuesta Trl,30.379323,840000,3,78730,-97.817257
Austin,3665,4,4100 River Place Blvd,30.367776,725000,4,78730,-97.862322
Austin,4883,4,9533 Big View Dr,30.362039,895000,5,78730,-97.856708
Austin,5181,4,4100 Prince Andrew Ln,30.358424,1500000,5,78730,-97.841093
Austin,1313,3,8110 Ranch Road 2222 APT 44,30.380145,375000,2,78730,-97.807945
Austin,4688,4,8900 Westminster Glen Ave,30.361437,835000,4,78730,-97.833417
Austin,5294,5,9505 Prince William,30.364131,919000,6,78730,-97.842774
Austin,3842,4,7009 Greenshores Dr,30.343972,897500,4,78730,-97.81677
Austin,3395,4,4920 China Garden Dr,30.373845,545000,4,78730,-97.842121
Austin,3429,3,5212 Anaconda Ln,30.37652,580000,4,78730,-97.850703
Austin,3763,4,5921 Maurys Trl,30.373452,889900,6,78730,-97.822784
Austin,5168,4.1,6005 Lost Trail Cv,30.372892,1395000,5,78730,-97.816984
Austin,706,1,6000 Shepherd Mountain Cv APT 1508,30.357608,153900,1,78730,-97.796186
Austin,2031,2,5013 W Frances Pl,30.328902,585000,4,78731,-97.753748
Austin,8000,8,4407 Island Cv,30.329624,4995000,6,78731,-97.777516
Austin,1104,2,4103 Ridgelea Dr,30.313463,565000,3,78731,-97.749608
Austin,3036,4,4908 Strass Dr,30.322615,1200000,4,78731,-97.74672
Austin,2098,2,5503 Lakemoore Dr,30.365078,489000,3,78731,-97.785504
Austin,3228,3,4200 Edgemont Dr,30.32333,1390000,4,78731,-97.767903
Austin,2450,4,6533 E Hill Dr APT 15,30.346111,685000,3,78731,-97.753041
Austin,1265,2,3431 N Hills Dr APT 223,30.348048,196000,3,78731,-97.752248
Austin,2966,3,3914 Glengarry Dr,30.344778,949900,4,78731,-97.767578
Austin,2345,3,5718 Highland Hills Dr,30.340146,669000,4,78731,-97.759137
Austin,1729,3,5512 Oakwood Cv APT 161,30.339193,399900,3,78731,-97.766698
Austin,1579,2,2634 W 49th St,30.324134,639000,3,78731,-97.748744
Austin,2154,3,1818 W 39th St,30.312363,639800,4,78731,-97.752882
Austin,4763,5,3407 Ledgestone Dr,30.326595,1475000,4,78731,-97.771154
Austin,1396,2,2804 W 45th St,30.321102,399000,3,78731,-97.753964
Austin,1754,3,6533 E Hill Dr APT 23,30.346111,529000,2,78731,-97.753041
Austin,1100,,2609 Hancock Dr,30.326668,795000,2,78731,-97.747827
Austin,5018,5,3409 Foothill Ter,30.316196,2800000,4,78731,-97.769717
Austin,3030,3,4517 Colorado Xing,30.339908,850000,4,78731,-97.778332
Austin,7008,9,4511 Balcones Dr,30.326824,2400000,5,78731,-97.766326
Austin,2675,3,6308 Sprucewood Cv,30.359441,647900,3,78731,-97.78742
Austin,3530,4,6109 Bon Terra Dr,30.347936,825000,4,78731,-97.765904
AUSTIN,3602,4,6116 Mountain Villa Cv,30.351063,1349000,4,78731,-97.780281
Austin,3766,3.5,9300 Creeks Edge Cir,30.295697,650000,4,78733,-97.8843
Austin,3589,3,401 N Tumbleweed Trl,30.325928,1000000,4,78733,-97.863751
Austin,2562,4,402 N Laurelwood Dr,30.332021,495000,5,78733,-97.875236
Austin,10802,10,9113 Camelback Dr,30.331032,3500000,6,78733,-97.855651
Austin,1107,2,1804 Miami Dr,30.34306,180000,3,78733,-97.866758
AUSTIN,2739,4,2602 Del Rio Dr,30.349162,750000,3,78733,-97.863502
Austin,3456,3,701 Crystal Ter,30.314833,885000,6,78733,-97.87421
Austin,1879,2,2700 De Soto Dr,30.347533,525000,2,78733,-97.857989
Austin,1550,1,(Undisclosed Address),30.350537,1699000,2,78733,-97.866601
Austin,2259,3,2316 Bahama Rd,30.348304,499500,4,78733,-97.865742
Austin,3256,3,102 N Lake Hills Dr,30.329305,684950,4,78733,-97.875112
Austin,4849,4,10910 River Terrace Cir,30.340781,2595000,5,78733,-97.883191
AUSTIN,5800,4,1116 Marly Way,30.332719,2489000,5,78733,-97.858082
Austin,3324,4,1302 Canyon Edge Dr,30.336251,719000,4,78733,-97.864577
Austin,,5,200 N Lake Hills Dr,30.329823,575000,6,78733,-97.874617
Austin,2745,3,9294 Scenic Bluff Dr,30.299967,585000,4,78733,-97.88152
Austin,3348,4,7809 Brightman Ln,30.317352,875000,4,78733,-97.844982
Austin,3066,4,1305 N Weston Ln,30.327036,4295000,4,78733,-97.844617
Austin,6588,5.1,905 Crystal Mountain Dr,30.306458,9995000,4,78733,-97.870734
 ,5650,7,809 N Marly Way,30.328287,2995000,5,78733,-97.858397
Austin,7800,7,529 Brandon Way,30.326445,2599000,5,78733,-97.858451
Austin,3173,4,3320 Oxsheer Dr,30.376064,429900,4,78732,-97.897785
Austin,1462,2,7104 Seneca Cir,30.241602,292000,3,78736,-97.896813
Austin,1975,3,7800 Southwest Pkwy UNIT 2011,30.256824,415000,2,78735,-97.877031
Austin,3795,4,12212 Rayo De Luna Ln,30.35992,475000,5,78732,-97.89946
Austin,3343,4,12104 Capitol Saddlery Trl,30.352043,449000,4,78732,-97.903769
Austin,13127,7,12861 Hughes Park Rd,30.393471,9900000,5,78732,-97.882328
Austin,3061,4,11525 Shadestone Ter,30.347177,668000,4,78732,-97.892776
Austin,4155,4,11617 Hunters Green Trl,30.357426,699900,4,78732,-97.88778
Austin,2190,2,7000 Grove Crest Dr,30.238254,375000,3,78736,-97.882753
Austin,1565,2,7100 Whispering Creek Ct,30.23635,329900,3,78736,-97.882523
Austin,2000,2,7401 Mowinkle Dr,30.243418,539990,3,78736,-97.905088
Austin,2700,,12619 Fitzhugh Rd,30.231634,1450000,Studio,78736,-97.988182
Austin,1435,2,7104 S Brook Dr,30.23527,340000,4,78736,-97.882636
Austin,3464,4,6910 Covered Bridge Dr,30.246461,524990,4,78736,-97.896942
Austin,4849,5,4601 Peralta Ln,30.265911,2635000,4,78735,-97.872612
Austin,3593,3,7312 Journeyville Dr,30.248868,499999,4,78735,-97.871332
Austin,2098,2,4703 Travis Country Cir,30.243186,525000,3,78735,-97.824744
Austin,4702,5,3909 Verano Dr,30.281657,1975000,4,78735,-97.883279
Austin,4103,4,2300 Barton Creek Blvd APT 13,30.289707,995000,4,78735,-97.864546
Austin,5515,5,9604 Veletta Pl,30.284236,1995000,5,78735,-97.886657
Austin,3424,3,5704 Journeyville Ct,30.248035,549000,4,78735,-97.871463
Austin,4867,4,403 Lago Verde Rd,30.353785,1795000,4,78734,-97.918503
Austin,4066,3.5,105 Dawn River Cv,30.350481,899997,4,78732,-97.913234
Austin,1862,2,11712 Red Oak Valley Ln,30.350984,400000,3,78732,-97.891647
Austin,3649,4,2217 Rio Mesa Dr,30.360808,489000,5,78732,-97.899883
Austin,2245,2,11908 Montclair Bnd,30.341887,425000,3,78732,-97.91062
Austin,2278,3,14014 Skyline Dr,30.417373,595000,3,78732,-97.892012
Austin,1533,2,7218 S Brook Dr,30.237588,279000,3,78736,-97.888188
Austin,1612,3,7704 Fenton Cv,30.236338,275000,3,78736,-97.899314
Austin,1504,2,8307 Roan Ln,30.237533,274900,3,78736,-97.895982
Austin,3420,4,10507 Superview Dr,30.253067,779000,4,78736,-97.925506
Austin,2519,3,8611 Moccasin Path,30.2403,538264,3,78736,-97.9208
Austin,3646,4,7116 Windthorst Cv,30.2403,630215,5,78736,-97.9208
Austin,6069,6,8605 Navidad Dr,30.285971,1595000,4,78735,-97.869189
Austin,4400,5,1200 Barton Creek Blvd APT 37,30.304788,2195000,4,78735,-97.85482
Austin,2421,3,7617 Evening Sky Cir # G-16,30.245403,389900,3,78735,-97.875174
Austin,2240,2,5600 Medicine Creek Dr,30.257137,429500,4,78735,-97.883449
Austin,5133,5,1914 Chalk Rock Cv,30.295478,1349900,5,78735,-97.86886
Lakeway,3981,4.5,508 Rolling Green Dr,30.352702,725000,4,78734,-97.970061
Austin,5158,6,310 Barbuda Dr,30.367134,1550000,4,78734,-98.006399
Austin,1462,2,15602 Cedar Ledge St,30.416183,355000,3,78734,-97.920275
Lakeway,3080,3,106 Rupen Dr,30.372121,510000,4,78734,-97.970985
Austin,,3,16104 Sydney Carol Ln # 51OIP3,30.398182,499990,3,78734,-97.930045
Austin,4145,4,5808 Laguna Cliff Ln,30.426638,730000,4,78734,-97.935055
Austin,1816,2,2210 Red Fox Rd,30.377491,250000,3,78734,-97.92595
Austin,4795,5,12605 Monte Castillo Pkwy,30.405719,1200000,4,78732,-97.871116
Austin,5042,5,12624 Monte Castillo Pkwy,30.406782,1499900,4,78732,-97.870971
Austin,3098,4,4212 Front Range Ln,30.380254,599900,4,78732,-97.881637
Austin,1606,2,9118 Granada Hills Dr,30.218888,345000,3,78737,-97.900565
Austin,3490,4,7020 Halesboro,30.2403,611654,5,78736,-97.9208
Austin,1933,3,8801 Moccasin Path,30.24249,419990,4,78736,-97.894008
Austin,3899,4,7011 Halesboro,30.2403,621814,5,78736,-97.9208
Austin,9469,10,11024 Arroyo Cyn,30.285955,2795000,7,78736,-97.919912
Austin,2694,2,8705 Moccasin Path,30.2403,529340,4,78736,-97.9208
Austin,1819,2,7800 Southwest Pkwy UNIT 410,30.256824,479900,2,78735,-97.877031
Austin,5162,5,1501 Mesa Ridge Ln,30.294656,1300000,5,78735,-97.857066
Austin,2600,4,8212 Barton Club Dr # 1/1,30.292335,35000,3,78735,-97.860008
Austin,,2,8302 Cedar Elm Trl,30.251095,65000,3,78735,-97.885566
Austin,,3,16104 Sydney Carol Ln # 6859D3,30.398182,529990,3,78734,-97.930045
Lakeway,,3,106 St Lucia # S2BON,30.365456,572990,4,78734,-98.003867
Lakeway,2316,3,1619 Sun Valley Ct,30.355232,599999,3,78734,-97.965474
Lakeway,4360,5,701 Hurst Creek Rd,30.38209,1050000,5,78734,-97.969495
Lakeway,2249,2,313 Hurst Creek Rd,30.372546,549000,3,78734,-97.972036
Austin,1226,2,14810 Debba Dr,30.372227,135000,3,78734,-97.93606
Austin,1350,2,14530 Hunters Pass,30.377474,264500,3,78734,-97.927434
Austin,3344,3,279 Rugged Earth Dr,30.195012,596800,3,78737,-97.995242
Austin,3411,4,378 Mary Elise Way,30.1937,525000,4,78737,-97.9348
Austin,,3.5,375 Brentwood St # 3RKZ31,30.186866,572900,4,78752,-97.992129
Austin,3500,4,647 Merion Dr,30.183549,499900,4,78737,-97.98497
Austin,2946,3,13000 Trail Driver St,30.221752,849000,4,78737,-98.004295
Austin,3843,4.5,111 Pagosa Ct,30.196233,499900,5,78737,-97.975906
Austin,2600,4,8212 Barton Club Dr # 12-10,30.292335,29500,3,78735,-97.860008
Austin,,2,8220 State Hwy 71 W # 414,30.264269,44000,3,78735,-97.904576
Austin,2600,4,8212 Barton Club Dr # 31-6,30.292335,32500,3,78735,-97.860008
Austin,2600,4,8212 Barton Club Dr # 30/6,30.292335,35000,3,78735,-97.860008
Austin,2600,4,8212 Barton Club Dr # 14/9,30.292335,40000,3,78735,-97.860008
Austin,1808,3,14255 Hunters Pass,30.377406,325000,3,78734,-97.922556
Lakeway,2520,3,100 Meadowlark St N,30.365451,405000,4,78734,-97.949203
Lakeway,3460,4,402 Seawind,30.366371,469000,3,78734,-97.990889
Lakeway,,3.5,106 St Lucia # QG9AG,30.365456,620990,4,78734,-98.003867
Lakeway,,3.5,106 St Lucia # CRE38T,30.365456,612990,4,78734,-98.003867
Austin,2343,3,592 Stone View Trl,30.21409,335000,4,78737,-97.978973
Austin,1916,3,8 Heritage Oaks Dr,30.208484,390000,3,78737,-97.989786
Austin,,3,8505 High Summit Ln # CZ7T7H,30.230482,458990,4,78737,-97.912443
Dripping Springs,,3.5,227 Smarty Jones # D4HKOH,30.203404,606990,4,78737,-98.015127
Dripping Springs,,4,227 Smarty Jones # TF2HTF,30.203404,613990,4,78737,-98.015127
Austin,4383,6,3816 Verano Dr,30.282691,1899900,4,78735,-97.884804
Austin,3605,3,8800 Golden Rain Cv,30.284742,750000,4,78735,-97.87319
Sunset Valley,5193,4,4470 Stearns Ln,30.236861,1200000,4,78735,-97.810139
Austin,1669,2,7932 El Dorado Dr,30.217901,415000,3,78737,-97.902316
Dripping Springs,,3.5,227 Smarty Jones # KOT7U1,30.203404,593990,4,78737,-98.015127
Austin,,3.5,375 Brentwood St # 7TTBAF,30.186866,564900,4,78752,-97.992129
Austin,,3.5,375 Brentwood St # CHEUR1,30.186866,580900,4,78752,-97.992129
Austin,,3.5,375 Brentwood St # FQETIN,30.186866,534900,4,78752,-97.992129
Austin,,3.5,375 Brentwood St # 43Y5MH,30.186866,561900,4,78752,-97.992129
Austin,,4,375 Brentwood Dr # WLEVGV,30.186866,551900,4,78737,-97.992129
Austin,3911,5,13312 Evergreen Way,30.172542,1029000,5,78737,-97.958598
Austin,3486,4,383 Emma Loop,30.162084,559000,4,78737,-97.940742
Dripping Springs,,4,227 Smarty Jones # LBNBLU,30.203404,604990,3,78737,-98.015127
Austin,3907,4,161 Littleton Dr,30.201073,550000,5,78737,-97.976802
Austin,,3.5,375 Brentwood St # PHEPTH,30.186866,602900,4,78752,-97.992129
Dripping Springs,,4,227 Smarty Jones # KU7RO3,30.203404,612990,4,78737,-98.015127
Austin,,3.5,375 Brentwood St # 98EVZF,30.186866,581900,4,78752,-97.992129
Austin,5438,7,12917 Hacienda Rdg,30.300422,2370000,5,78738,-97.951131
Lakeway,3671,4,213 Golden Bear Dr,30.333694,559900,5,78738,-97.978773
Austin,4754,4,125 Lakota Pass,30.336216,745000,4,78738,-97.958475
Lakeway,3701,4,104 Desert Mountain Ct,30.335742,825000,4,78738,-97.989728
Austin,4993,5,206 Black Wolf Run,30.335076,1198990,4,78738,-97.997599
Austin,3511,4,3801 Serene Hills Dr,30.340281,779999,5,78738,-97.996381
Austin,8609,8,4512 Spanish Oaks Club Blvd,30.295695,2975000,6,78738,-97.929806
Austin,3859,4,402 Black Wolf Run,30.3373,1099000,4,78738,-97.993725
Bee Cave,4413,4,11900 Colleyville Dr,30.303083,949000,4,78738,-97.92772
The Hills,1642,2.5,8 Tournament Way UNIT 13,30.350207,267500,2,78738,-97.990049
Austin,2356,2.5,11608 Emerald Falls Dr,30.313204,425000,4,78738,-97.915662
Bee Cave,,3.5,16033 Cinca Terra Dr # NB31W6,30.31373,489990,4,78738,-97.99416
Austin,4878,5,1615 Palisades Pointe Ln,30.323135,1200000,5,78738,-97.915839
Bee Cave,,5,5205 Palermo Dr # X1B0V7,30.315389,512990,4,78738,-97.984786
Lakeway,,5,303 Borgo Allegri Cv # HR6G58,30.345581,467900,5,78738,-98.017244
Austin,6875,8,11712 Yaupon Holly Ln,30.283493,3500000,5,78738,-97.939407
The Hills,3901,3,28 Club Estates Pkwy,30.349258,1200000,3,78738,-97.987149
Austin,4066,5,5729 Krause Ln APT 4A,30.285178,1825000,4,78738,-97.94454
Austin,4107,4,18105 Heard Loop,30.3235,732948,5,78738,-97.9876
Austin,3310,5,201 Rocky Coast Dr,30.355855,600000,4,78738,-98.002608
Lakeway,2643,3,120 Schooner Dr,30.356808,524500,4,78738,-97.999693
The Hills,3214,3,14 Wingreen Loop,30.348888,559000,3,78738,-97.979655
The Hills,3994,4,2 Cloverbrook Ct,30.348914,549000,5,78738,-97.981149
Austin,2322,3,3501 Autumn Bay Dr,30.200596,229900,4,78744,-97.694272
Austin,1916,2.5,5404 Bonneville Bnd,30.178239,298966,3,78744,-97.694282
Austin,1931,3,5504 Arbor Ash Ct,30.18963,270000,4,78744,-97.74573
Austin,,2.5,7016 Cardinal Bloom Loop # FYY8MT,30.162332,266990,3,78744,-97.721134
Austin,1220,2,3800 Carbondale Ave,30.1979,189900,3,78744,-97.695746
Austin,,,4407 Bucks Run,30.181032,207000,--,78744,-97.757879
Austin,,,4409 Bucks Run,30.180946,200000,--,78744,-97.757716
Austin,1471,3,7107 Leppke Cv,30.179206,194500,3,78744,-97.761943
Austin,1492,2,2007 Melissa Oaks Ln,30.157794,206000,3,78744,-97.781593
Austin,2115,3,9202 Grant Forest Dr,30.160427,255900,4,78744,-97.782598
Austin,1582,2,7212 Altidore Dr,30.1638,260124,3,78744,-97.7668
Austin,1792,2,7000 Ondantra Bnd,30.1638,284230,3,78744,-97.7668
Austin,1875,4,516 E Slaughter Ln APT 401,30.163639,266800,3,78744,-97.778287
Austin,,2.5,5505 Gooding Dr # VF8F4I,30.175601,261900,4,78744,-97.693596
Austin,1390,2,4900 Barkbridge Trl,30.177473,140000,3,78744,-97.752822
Austin,1566,2,4628 Edge Creek Dr # 279,30.172559,65000,3,78744,-97.763656
Austin,1922,2,7813 Ardmore Cir # 181,30.172573,89500,4,78744,-97.766562
Austin,1536,2,4637 Edge Creek Dr # 316,30.171026,68500,3,78744,-97.759993
Austin,1792,2,2513 Chateau Village Way # 187,30.17256,75000,3,78744,-97.763657
Austin,2191,2,4507 W Village Ct,30.192035,175000,5,78744,-97.747171
Austin,1287,2,5006 Lambs Ln,30.17834,189900,3,78744,-97.750707
Austin,1744,3,4801 Flicker Cv,30.185678,225000,5,78744,-97.747847
Austin,,2.5,5505 Gooding Dr # TZMQJG,30.175601,254900,3,78744,-97.693596
Austin,2609,3,8117 Annalise Dr,30.1946,350000,3,78744,-97.6898
Austin,,2,7016 Cardinal Bloom Loop # P4BIMH,30.162332,261990,3,78744,-97.721134
Austin,,3,7016 Cardinal Bloom Loop # CYUY91,30.162332,284990,4,78744,-97.721134
Austin,2813,3,11220 S Bay Ln,30.186337,369000,5,78739,-97.896087
Austin,1726,2,6420 Tasajillo Trl,30.196667,399900,3,78739,-97.892119
Austin,3605,3,11105 Christensen Cv,30.194688,529000,4,78739,-97.909809
Austin,2730,3,N/a,30.18034,498000,4,78739,-97.88634
Austin,1919,2,10300 Dalea Vista Ct,30.196488,425000,3,78739,-97.88995
Austin,3344,3,6129 Mordred Ln,30.183267,472500,4,78739,-97.8952
Austin,2650,3,7336 Brecourt Manor Way,30.197534,440000,4,78739,-97.905111
Austin,1618,2,6100 Woodhue Dr,30.207734,319000,3,78745,-97.794363
Austin,3172,3,10605 Tollesboro Cv,30.196216,550000,5,78739,-97.897136
Austin,3254,2.5,5804 Van Winkle Ln,30.194597,530000,4,78739,-97.881307
Austin,4295,4,7412 Mitra Dr,30.181382,725000,4,78739,-97.918642
Austin,3735,3,7512 Harlow Dr,30.190696,795000,4,78739,-97.911754
Austin,2851,3,12401 Red Mesa Holw,30.15638,535000,4,78739,-97.872974
Austin,1584,2,5004 Suburban Dr,30.20847,299990,3,78745,-97.768433
Austin,1469,2,6403 Woodhue Dr,30.204028,299999,3,78745,-97.79614
Austin,2093,3,2240 Independence Dr,30.214157,364000,3,78745,-97.804892
Austin,2013,2.5,7405 Wallach St,30.186085,322863,4,78745,-97.793179
Austin,2380,3,6109 Pebble Garden Ct,30.18423,495000,4,78739,-97.894113
Austin,3372,4,6801 Blissfield Dr,30.190377,537500,4,78739,-97.900978
Austin,2682,3,10830 Redmond Rd,30.189244,419900,4,78739,-97.88983
Austin,3640,4,6115 Rickerhill Ln,30.187579,459900,5,78739,-97.890945
Austin,2746,2,5919 Rickerhill Ln,30.186447,390000,3,78739,-97.888409
Austin,1508,2,4501 S 2nd St,30.220338,299000,4,78745,-97.774542
Austin,,2,6325 Hillston,30.208923,296000,3,78745,-97.807031
Austin,,2.5,7506 Belfair Ter # H2E339,30.18394,269990,3,78745,-97.78206
Austin,1761,2,201 Starbright Dr,30.194707,280000,4,78745,-97.780836
Austin,1136,2,3207 Darnell Dr,30.199865,269000,3,78745,-97.831621
Austin,2546,2,11120 Readvill Ln,30.185376,464500,4,78739,-97.893377
