,city,floorarea,bathrooms,address,latitude,price,bedrooms,zipcode,longitude,restaurant,bar,school,hospital
211,Austin,2031.0,2.0,5013 W Frances Pl,30.328902,585000,4,78731,-97.753748,1063.65,2960.33,1659.25,2885.86
212,Austin,8000.0,8.0,4407 Island Cv,30.329624,4995000,6,78731,-97.777516,3233.77,5574.46,4662.1,4565.7
213,Austin,1104.0,2.0,4103 Ridgelea Dr,30.313463,565000,3,78731,-97.749608,564.893,1946.56,2211.61,937.796
214,Austin,3036.0,4.0,4908 Strass Dr,30.322615,1200000,4,78731,-97.74672,1010.72,2859.96,1577.12,2393.33
215,Austin,2098.0,2.0,5503 Lakemoore Dr,30.365078,489000,3,78731,-97.785504,1100.3,6223.06,3643.15,4686.85
216,Austin,3228.0,3.0,4200 Edgemont Dr,30.32333,1390000,4,78731,-97.767903,1881.04,4325.22,3482.67,3386.27
217,Austin,2450.0,4.0,6533 E Hill Dr APT 15,30.346111,685000,3,78731,-97.753041,1072.18,2562.27,2896.89,1026.05
218,Austin,1265.0,2.0,3431 N Hills Dr APT 223,30.348048,196000,3,78731,-97.752248,948.651,2266.54,3192.62,730.319
219,Austin,2966.0,3.0,3914 Glengarry Dr,30.344778,949900,4,78731,-97.767578,1508.55,3655.9,3230.35,2897.0
220,Austin,2345.0,3.0,5718 Highland Hills Dr,30.340146,669000,4,78731,-97.759137,518.491,2665.84,2240.29,2152.13
221,Austin,1729.0,3.0,5512 Oakwood Cv APT 161,30.339193,399900,3,78731,-97.766698,1562.07,3709.42,3283.87,3221.13
222,Austin,1579.0,2.0,2634 W 49th St,30.324134,639000,3,78731,-97.748744,787.65,2604.11,1354.05,2137.49
223,Austin,2154.0,3.0,1818 W 39th St,30.312363,639800,4,78731,-97.752882,506.002,1887.67,2152.72,878.905
224,Austin,4763.0,5.0,3407 Ledgestone Dr,30.326595,1475000,4,78731,-97.771154,2038.05,4482.23,3870.89,3774.49
225,Austin,1396.0,2.0,2804 W 45th St,30.321102,399000,3,78731,-97.753964,1480.35,2310.2,1536.13,1843.58
226,Austin,1754.0,3.0,6533 E Hill Dr APT 23,30.346111,529000,2,78731,-97.753041,1072.18,2562.27,2896.89,1026.05
227,Austin,1100.0,,2609 Hancock Dr,30.326668,795000,2,78731,-97.747827,434.417,2301.9,1000.82,2227.43
228,Austin,5018.0,5.0,3409 Foothill Ter,30.316196,2800000,4,78731,-97.769717,2441.42,3734.58,2822.21,2725.81
229,Austin,3030.0,3.0,4517 Colorado Xing,30.339908,850000,4,78731,-97.778332,2713.4,4860.75,4292.02,4372.46
230,Austin,7008.0,9.0,4511 Balcones Dr,30.326824,2400000,5,78731,-97.766326,1400.83,3845.01,3348.79,3446.8
231,Austin,2675.0,3.0,6308 Sprucewood Cv,30.359441,647900,3,78731,-97.78742,245.236,6416.02,2788.09,4879.8
232,Austin,3530.0,4.0,6109 Bon Terra Dr,30.347936,825000,4,78731,-97.765904,1698.03,3845.38,3351.53,3086.47
233,AUSTIN,3602.0,4.0,6116 Mountain Villa Cv,30.351063,1349000,4,78731,-97.780281,2905.8,5256.55,3357.98,3780.54
234,Austin,3766.0,3.5,9300 Creeks Edge Cir,30.295697,650000,4,78733,-97.8843,9237.19,10000.0,1025.52,9282.1
235,Austin,3589.0,3.0,401 N Tumbleweed Trl,30.325928,1000000,4,78733,-97.863751,5308.48,10000.0,3749.44,5353.39
236,Austin,2562.0,4.0,402 N Laurelwood Dr,30.332021,495000,5,78733,-97.875236,7552.12,10000.0,3870.12,7597.03
237,Austin,10802.0,10.0,9113 Camelback Dr,30.331032,3500000,6,78733,-97.855651,6060.45,10000.0,4501.41,6105.37
238,Austin,1107.0,2.0,1804 Miami Dr,30.34306,180000,3,78733,-97.866758,8622.75,10000.0,5128.34,8667.66
239,AUSTIN,2739.0,4.0,2602 Del Rio Dr,30.349162,750000,3,78733,-97.863502,9174.82,10000.0,5918.12,9219.74
240,Austin,3456.0,3.0,701 Crystal Ter,30.314833,885000,6,78733,-97.87421,5821.23,10000.0,1675.7,5866.14
241,Austin,1879.0,2.0,2700 De Soto Dr,30.347533,525000,2,78733,-97.857989,9072.24,10000.0,5815.54,9117.15
242,Austin,1550.0,1.0,(Undisclosed Address),30.350537,1699000,2,78733,-97.866601,9121.81,10000.0,5865.11,9166.72
243,Austin,2259.0,3.0,2316 Bahama Rd,30.348304,499500,4,78733,-97.865742,8897.02,10000.0,5640.32,8941.93
244,Austin,3256.0,3.0,102 N Lake Hills Dr,30.329305,684950,4,78733,-97.875112,7170.62,10000.0,3488.62,7215.54
245,Austin,4849.0,4.0,10910 River Terrace Cir,30.340781,2595000,5,78733,-97.883191,8430.7,10000.0,4748.7,8475.62
246,AUSTIN,5800.0,4.0,1116 Marly Way,30.332719,2489000,5,78733,-97.858082,6352.04,10000.0,4793.0,6396.96
247,Austin,3324.0,4.0,1302 Canyon Edge Dr,30.336251,719000,4,78733,-97.864577,7747.53,10000.0,4367.08,7792.44
248,Austin,,5.0,200 N Lake Hills Dr,30.329823,575000,6,78733,-97.874617,7170.62,10000.0,3488.62,7215.54
249,Austin,2745.0,3.0,9294 Scenic Bluff Dr,30.299967,585000,4,78733,-97.88152,8170.97,10000.0,802.658,8215.89
250,Austin,3348.0,4.0,7809 Brightman Ln,30.317352,875000,4,78733,-97.844982,2935.27,10000.0,5002.94,2980.19
251,Austin,3066.0,4.0,1305 N Weston Ln,30.327036,4295000,4,78733,-97.844617,10000.0,10000.0,10000.0,10000.0
252,Austin,6588.0,5.1,905 Crystal Mountain Dr,30.306458,9995000,4,78733,-97.870734,6261.33,10000.0,2433.76,6306.25
253, ,5650.0,7.0,809 N Marly Way,30.328287,2995000,5,78733,-97.858397,5847.67,10000.0,4288.62,5892.58
254,Austin,7800.0,7.0,529 Brandon Way,30.326445,2599000,5,78733,-97.858451,5847.67,10000.0,4288.62,5892.58
255,Austin,3173.0,4.0,3320 Oxsheer Dr,30.376064,429900,4,78732,-97.897785,5537.16,9107.33,8711.92,10000.0
256,Austin,1462.0,2.0,7104 Seneca Cir,30.241602,292000,3,78736,-97.896813,1872.53,10000.0,2186.4,3149.6
257,Austin,1975.0,3.0,7800 Southwest Pkwy UNIT 2011,30.256824,415000,2,78735,-97.877031,2280.41,9666.38,2535.87,4696.86
258,Austin,3795.0,4.0,12212 Rayo De Luna Ln,30.35992,475000,5,78732,-97.89946,6762.0,10000.0,9956.01,10000.0
259,Austin,3343.0,4.0,12104 Capitol Saddlery Trl,30.352043,449000,4,78732,-97.903769,8002.76,10000.0,10000.0,10000.0
260,Austin,13127.0,7.0,12861 Hughes Park Rd,30.393471,9900000,5,78732,-97.882328,3547.25,6806.49,6411.08,10000.0
261,Austin,3061.0,4.0,11525 Shadestone Ter,30.347177,668000,4,78732,-97.892776,8308.37,10000.0,10000.0,10000.0
262,Austin,4155.0,4.0,11617 Hunters Green Trl,30.357426,699900,4,78732,-97.88778,7007.77,10000.0,10000.0,10000.0
263,Austin,2190.0,2.0,7000 Grove Crest Dr,30.238254,375000,3,78736,-97.882753,828.314,9662.86,439.779,2249.35
264,Austin,1565.0,2.0,7100 Whispering Creek Ct,30.23635,329900,3,78736,-97.882523,1110.66,9645.84,619.802,1700.49
265,Austin,2000.0,2.0,7401 Mowinkle Dr,30.243418,539990,3,78736,-97.905088,3704.92,10000.0,3786.91,3653.16
266,Austin,2700.0,,12619 Fitzhugh Rd,30.231634,1450000,Studio,78736,-97.988182,6686.86,10000.0,5720.29,5586.54
267,Austin,1435.0,2.0,7104 S Brook Dr,30.23527,340000,4,78736,-97.882636,1220.45,9536.06,510.017,1590.7
268,Austin,3464.0,4.0,6910 Covered Bridge Dr,30.246461,524990,4,78736,-97.896942,1826.01,10000.0,2330.92,3768.69
269,Austin,4849.0,5.0,4601 Peralta Ln,30.265911,2635000,4,78735,-97.872612,2556.7,9942.67,2812.16,4973.15
270,Austin,3593.0,3.0,7312 Journeyville Dr,30.248868,499999,4,78735,-97.871332,3101.23,9872.55,3356.7,5517.68
271,Austin,2098.0,2.0,4703 Travis Country Cir,30.243186,525000,3,78735,-97.824744,1419.83,5190.79,2410.98,6271.21
272,Austin,4702.0,5.0,3909 Verano Dr,30.281657,1975000,4,78735,-97.883279,5100.64,10000.0,5605.55,7307.56
273,Austin,4103.0,4.0,2300 Barton Creek Blvd APT 13,30.289707,995000,4,78735,-97.864546,4976.61,10000.0,7062.36,5021.52
274,Austin,5515.0,5.0,9604 Veletta Pl,30.284236,1995000,5,78735,-97.886657,5525.29,10000.0,6030.21,7752.67
275,Austin,3424.0,3.0,5704 Journeyville Ct,30.248035,549000,4,78735,-97.871463,3101.23,9872.55,3356.7,5517.68
276,Austin,4867.0,4.0,403 Lago Verde Rd,30.353785,1795000,4,78734,-97.918503,8905.4,10000.0,10000.0,10000.0
277,Austin,4066.0,3.5,105 Dawn River Cv,30.350481,899997,4,78732,-97.913234,8430.95,10000.0,10000.0,10000.0
278,Austin,1862.0,2.0,11712 Red Oak Valley Ln,30.350984,400000,3,78732,-97.891647,7958.07,10000.0,10000.0,10000.0
279,Austin,3649.0,4.0,2217 Rio Mesa Dr,30.360808,489000,5,78732,-97.899883,6605.92,10000.0,9799.93,10000.0
280,Austin,2245.0,2.0,11908 Montclair Bnd,30.341887,425000,3,78732,-97.91062,9374.28,10000.0,10000.0,10000.0
281,Austin,2278.0,3.0,14014 Skyline Dr,30.417373,595000,3,78732,-97.892012,2479.32,10000.0,10000.0,10000.0
282,Austin,1533.0,2.0,7218 S Brook Dr,30.237588,279000,3,78736,-97.888188,1283.64,10000.0,1153.98,2326.92
283,Austin,1612.0,3.0,7704 Fenton Cv,30.236338,275000,3,78736,-97.899314,2521.98,10000.0,2330.21,2196.46
284,Austin,1504.0,2.0,8307 Roan Ln,30.237533,274900,3,78736,-97.895982,2088.54,10000.0,1958.88,2468.39
285,Austin,3420.0,4.0,10507 Superview Dr,30.253067,779000,4,78736,-97.925506,5708.44,10000.0,5882.99,5749.24
286,Austin,2519.0,3.0,8611 Moccasin Path,30.2403,538264,3,78736,-97.9208,4882.57,10000.0,3916.0,3782.25
287,Austin,3646.0,4.0,7116 Windthorst Cv,30.2403,630215,5,78736,-97.9208,4882.57,10000.0,3916.0,3782.25
288,Austin,6069.0,6.0,8605 Navidad Dr,30.285971,1595000,4,78735,-97.869189,5813.41,10000.0,7268.44,5858.33
289,Austin,4400.0,5.0,1200 Barton Creek Blvd APT 37,30.304788,2195000,4,78735,-97.85482,3873.99,10000.0,5959.74,3918.9
290,Austin,2421.0,3.0,7617 Evening Sky Cir # G-16,30.245403,389900,3,78735,-97.875174,1634.8,10000.0,984.644,3326.24
291,Austin,2240.0,2.0,5600 Medicine Creek Dr,30.257137,429500,4,78735,-97.883449,2455.46,10000.0,2825.78,4986.77
292,Austin,5133.0,5.0,1914 Chalk Rock Cv,30.295478,1349900,5,78735,-97.86886,5288.67,10000.0,7374.42,5333.58
293,Lakeway,3981.0,4.5,508 Rolling Green Dr,30.352702,725000,4,78734,-97.970061,4751.34,4751.34,2349.44,10000.0
294,Austin,5158.0,6.0,310 Barbuda Dr,30.367134,1550000,4,78734,-98.006399,4751.34,4751.34,2349.44,10000.0
295,Austin,1462.0,2.0,15602 Cedar Ledge St,30.416183,355000,3,78734,-97.920275,798.316,798.316,3504.84,10000.0
296,Lakeway,3080.0,3.0,106 Rupen Dr,30.372121,510000,4,78734,-97.970985,4751.34,4751.34,2349.44,10000.0
297,Austin,,3.0,16104 Sydney Carol Ln # 51OIP3,30.398182,499990,3,78734,-97.930045,1759.43,1759.43,947.101,10000.0
298,Austin,4145.0,4.0,5808 Laguna Cliff Ln,30.426638,730000,4,78734,-97.935055,1705.25,1705.25,4369.31,10000.0
299,Austin,1816.0,2.0,2210 Red Fox Rd,30.377491,250000,3,78734,-97.92595,5360.95,5360.95,2875.74,10000.0
300,Austin,4795.0,5.0,12605 Monte Castillo Pkwy,30.405719,1200000,4,78732,-97.871116,339.84,9120.89,8132.66,10000.0
301,Austin,5042.0,5.0,12624 Monte Castillo Pkwy,30.406782,1499900,4,78732,-97.870971,475.312,9256.37,8268.13,10000.0
302,Austin,3098.0,4.0,4212 Front Range Ln,30.380254,599900,4,78732,-97.881637,4347.42,8361.49,7966.08,10000.0
303,Austin,1606.0,2.0,9118 Granada Hills Dr,30.218888,345000,3,78737,-97.900565,3087.3,10000.0,2432.79,1625.49
304,Austin,3490.0,4.0,7020 Halesboro,30.2403,611654,5,78736,-97.9208,4882.57,10000.0,3916.0,3782.25
305,Austin,1933.0,3.0,8801 Moccasin Path,30.24249,419990,4,78736,-97.894008,1537.88,10000.0,2033.49,3145.35
306,Austin,3899.0,4.0,7011 Halesboro,30.2403,621814,5,78736,-97.9208,4882.57,10000.0,3916.0,3782.25
307,Austin,9469.0,10.0,11024 Arroyo Cyn,30.285955,2795000,7,78736,-97.919912,6240.42,10000.0,6745.33,8906.32
308,Austin,2694.0,2.0,8705 Moccasin Path,30.2403,529340,4,78736,-97.9208,4882.57,10000.0,3916.0,3782.25
309,Austin,1819.0,2.0,7800 Southwest Pkwy UNIT 410,30.256824,479900,2,78735,-97.877031,2280.41,9666.38,2535.87,4696.86
310,Austin,5162.0,5.0,1501 Mesa Ridge Ln,30.294656,1300000,5,78735,-97.857066,4060.35,10000.0,6146.11,4105.26
311,Austin,2600.0,4.0,8212 Barton Club Dr # 1/1,30.292335,35000,3,78735,-97.860008,4839.24,10000.0,6925.0,4884.15
312,Austin,,2.0,8302 Cedar Elm Trl,30.251095,65000,3,78735,-97.885566,1393.58,10000.0,1761.72,3922.71
313,Austin,,3.0,16104 Sydney Carol Ln # 6859D3,30.398182,529990,3,78734,-97.930045,1759.43,1759.43,947.101,10000.0
314,Lakeway,,3.0,106 St Lucia # S2BON,30.365456,572990,4,78734,-98.003867,4751.34,4751.34,2349.44,10000.0
315,Lakeway,2316.0,3.0,1619 Sun Valley Ct,30.355232,599999,3,78734,-97.965474,4751.34,4751.34,2349.44,10000.0
316,Lakeway,4360.0,5.0,701 Hurst Creek Rd,30.38209,1050000,5,78734,-97.969495,4751.34,4751.34,2349.44,10000.0
317,Lakeway,2249.0,2.0,313 Hurst Creek Rd,30.372546,549000,3,78734,-97.972036,4751.34,4751.34,2349.44,10000.0
318,Austin,1226.0,2.0,14810 Debba Dr,30.372227,135000,3,78734,-97.93606,5377.96,5377.96,2892.74,10000.0
319,Austin,1350.0,2.0,14530 Hunters Pass,30.377474,264500,3,78734,-97.927434,4958.29,4958.29,2473.08,10000.0
320,Austin,3344.0,3.0,279 Rugged Earth Dr,30.195012,596800,3,78737,-97.995242,10000.0,10000.0,10000.0,10000.0
321,Austin,3411.0,4.0,378 Mary Elise Way,30.1937,525000,4,78737,-97.9348,7167.16,10000.0,7450.95,6643.66
322,Austin,,3.5,375 Brentwood St # 3RKZ31,30.186866,572900,4,78752,-97.992129,10000.0,10000.0,10000.0,10000.0
323,Austin,3500.0,4.0,647 Merion Dr,30.183549,499900,4,78737,-97.98497,10000.0,10000.0,10000.0,10000.0
324,Austin,2946.0,3.0,13000 Trail Driver St,30.221752,849000,4,78737,-98.004295,6686.86,10000.0,5720.29,5586.54
325,Austin,3843.0,4.5,111 Pagosa Ct,30.196233,499900,5,78737,-97.975906,7126.8,10000.0,7410.6,6603.3
326,Austin,2600.0,4.0,8212 Barton Club Dr # 12-10,30.292335,29500,3,78735,-97.860008,4839.24,10000.0,6925.0,4884.15
327,Austin,,2.0,8220 State Hwy 71 W # 414,30.264269,44000,3,78735,-97.904576,3129.52,10000.0,3634.43,5795.42
328,Austin,2600.0,4.0,8212 Barton Club Dr # 31-6,30.292335,32500,3,78735,-97.860008,4839.24,10000.0,6925.0,4884.15
329,Austin,2600.0,4.0,8212 Barton Club Dr # 30/6,30.292335,35000,3,78735,-97.860008,4839.24,10000.0,6925.0,4884.15
330,Austin,2600.0,4.0,8212 Barton Club Dr # 14/9,30.292335,40000,3,78735,-97.860008,4839.24,10000.0,6925.0,4884.15
331,Austin,1808.0,3.0,14255 Hunters Pass,30.377406,325000,3,78734,-97.922556,5621.81,5621.81,3136.59,10000.0
332,Lakeway,2520.0,3.0,100 Meadowlark St N,30.365451,405000,4,78734,-97.949203,4751.34,4751.34,2349.44,10000.0
333,Lakeway,3460.0,4.0,402 Seawind,30.366371,469000,3,78734,-97.990889,4751.34,4751.34,2349.44,10000.0
334,Lakeway,,3.5,106 St Lucia # QG9AG,30.365456,620990,4,78734,-98.003867,4751.34,4751.34,2349.44,10000.0
335,Lakeway,,3.5,106 St Lucia # CRE38T,30.365456,612990,4,78734,-98.003867,4751.34,4751.34,2349.44,10000.0
336,Austin,2343.0,3.0,592 Stone View Trl,30.21409,335000,4,78737,-97.978973,6686.86,10000.0,5720.29,5586.54
337,Austin,1916.0,3.0,8 Heritage Oaks Dr,30.208484,390000,3,78737,-97.989786,6686.86,10000.0,5720.29,5586.54
338,Austin,,3.0,8505 High Summit Ln # CZ7T7H,30.230482,458990,4,78737,-97.912443,4337.52,10000.0,3370.94,3237.2
339,Dripping Springs,,3.5,227 Smarty Jones # D4HKOH,30.203404,606990,4,78737,-98.015127,6686.86,10000.0,5720.29,5586.54
340,Dripping Springs,,4.0,227 Smarty Jones # TF2HTF,30.203404,613990,4,78737,-98.015127,6686.86,10000.0,5720.29,5586.54
341,Austin,4383.0,6.0,3816 Verano Dr,30.282691,1899900,4,78735,-97.884804,5525.29,10000.0,6030.21,7752.67
342,Austin,3605.0,3.0,8800 Golden Rain Cv,30.284742,750000,4,78735,-97.87319,6235.0,10000.0,6790.88,6279.91
343,Sunset Valley,5193.0,4.0,4470 Stearns Ln,30.236861,1200000,4,78735,-97.810139,1333.12,2807.79,3620.37,4318.51
344,Austin,1669.0,2.0,7932 El Dorado Dr,30.217901,415000,3,78737,-97.902316,3087.3,10000.0,2432.79,1625.49
345,Dripping Springs,,3.5,227 Smarty Jones # KOT7U1,30.203404,593990,4,78737,-98.015127,6686.86,10000.0,5720.29,5586.54
346,Austin,,3.5,375 Brentwood St # 7TTBAF,30.186866,564900,4,78752,-97.992129,10000.0,10000.0,10000.0,10000.0
347,Austin,,3.5,375 Brentwood St # CHEUR1,30.186866,580900,4,78752,-97.992129,10000.0,10000.0,10000.0,10000.0
348,Austin,,3.5,375 Brentwood St # FQETIN,30.186866,534900,4,78752,-97.992129,10000.0,10000.0,10000.0,10000.0
349,Austin,,3.5,375 Brentwood St # 43Y5MH,30.186866,561900,4,78752,-97.992129,10000.0,10000.0,10000.0,10000.0
350,Austin,,4.0,375 Brentwood Dr # WLEVGV,30.186866,551900,4,78737,-97.992129,10000.0,10000.0,10000.0,10000.0
351,Austin,3911.0,5.0,13312 Evergreen Way,30.172542,1029000,5,78737,-97.958598,10000.0,10000.0,10000.0,10000.0
352,Austin,3486.0,4.0,383 Emma Loop,30.162084,559000,4,78737,-97.940742,10000.0,10000.0,10000.0,10000.0
353,Dripping Springs,,4.0,227 Smarty Jones # LBNBLU,30.203404,604990,3,78737,-98.015127,6686.86,10000.0,5720.29,5586.54
354,Austin,3907.0,4.0,161 Littleton Dr,30.201073,550000,5,78737,-97.976802,6686.86,10000.0,5720.29,5586.54
355,Austin,,3.5,375 Brentwood St # PHEPTH,30.186866,602900,4,78752,-97.992129,10000.0,10000.0,10000.0,10000.0
356,Dripping Springs,,4.0,227 Smarty Jones # KU7RO3,30.203404,612990,4,78737,-98.015127,6686.86,10000.0,5720.29,5586.54
357,Austin,,3.5,375 Brentwood St # 98EVZF,30.186866,581900,4,78752,-97.992129,10000.0,10000.0,10000.0,10000.0
358,Austin,5438.0,7.0,12917 Hacienda Rdg,30.300422,2370000,5,78738,-97.951131,9775.52,10000.0,5577.03,10000.0
359,Lakeway,3671.0,4.0,213 Golden Bear Dr,30.333694,559900,5,78738,-97.978773,9775.52,10000.0,5577.03,10000.0
360,Austin,4754.0,4.0,125 Lakota Pass,30.336216,745000,4,78738,-97.958475,10000.0,10000.0,10000.0,10000.0
361,Lakeway,3701.0,4.0,104 Desert Mountain Ct,30.335742,825000,4,78738,-97.989728,9775.52,10000.0,5577.03,10000.0
362,Austin,4993.0,5.0,206 Black Wolf Run,30.335076,1198990,4,78738,-97.997599,9775.52,10000.0,5577.03,10000.0
363,Austin,3511.0,4.0,3801 Serene Hills Dr,30.340281,779999,5,78738,-97.996381,9775.52,10000.0,5577.03,10000.0
364,Austin,8609.0,8.0,4512 Spanish Oaks Club Blvd,30.295695,2975000,6,78738,-97.929806,8273.05,10000.0,5830.61,10000.0
365,Austin,3859.0,4.0,402 Black Wolf Run,30.3373,1099000,4,78738,-97.993725,9775.52,10000.0,5577.03,10000.0
366,Bee Cave,4413.0,4.0,11900 Colleyville Dr,30.303083,949000,4,78738,-97.92772,8952.03,10000.0,4688.26,10000.0
367,The Hills,1642.0,2.5,8 Tournament Way UNIT 13,30.350207,267500,2,78738,-97.990049,4751.34,4751.34,2349.44,10000.0
368,Austin,2356.0,2.5,11608 Emerald Falls Dr,30.313204,425000,4,78738,-97.915662,10000.0,10000.0,3650.76,10000.0
369,Bee Cave,,3.5,16033 Cinca Terra Dr # NB31W6,30.31373,489990,4,78738,-97.99416,9775.52,10000.0,5577.03,10000.0
370,Austin,4878.0,5.0,1615 Palisades Pointe Ln,30.323135,1200000,5,78738,-97.915839,10000.0,10000.0,4568.19,10000.0
371,Bee Cave,,5.0,5205 Palermo Dr # X1B0V7,30.315389,512990,4,78738,-97.984786,9775.52,10000.0,5577.03,10000.0
372,Lakeway,,5.0,303 Borgo Allegri Cv # HR6G58,30.345581,467900,5,78738,-98.017244,4751.34,4751.34,2349.44,10000.0
373,Austin,6875.0,8.0,11712 Yaupon Holly Ln,30.283493,3500000,5,78738,-97.939407,9920.02,10000.0,7562.78,10000.0
374,The Hills,3901.0,3.0,28 Club Estates Pkwy,30.349258,1200000,3,78738,-97.987149,4751.34,4751.34,2349.44,10000.0
375,Austin,4066.0,5.0,5729 Krause Ln APT 4A,30.285178,1825000,4,78738,-97.94454,9652.82,10000.0,7295.58,10000.0
376,Austin,4107.0,4.0,18105 Heard Loop,30.3235,732948,5,78738,-97.9876,9775.52,10000.0,5577.03,10000.0
377,Austin,3310.0,5.0,201 Rocky Coast Dr,30.355855,600000,4,78738,-98.002608,4751.34,4751.34,2349.44,10000.0
378,Lakeway,2643.0,3.0,120 Schooner Dr,30.356808,524500,4,78738,-97.999693,4751.34,4751.34,2349.44,10000.0
379,The Hills,3214.0,3.0,14 Wingreen Loop,30.348888,559000,3,78738,-97.979655,4751.34,4751.34,2349.44,10000.0
380,The Hills,3994.0,4.0,2 Cloverbrook Ct,30.348914,549000,5,78738,-97.981149,4751.34,4751.34,2349.44,10000.0
381,Austin,2322.0,3.0,3501 Autumn Bay Dr,30.200596,229900,4,78744,-97.694272,4294.35,8440.77,6221.26,9069.03
382,Austin,1916.0,2.5,5404 Bonneville Bnd,30.178239,298966,3,78744,-97.694282,6581.87,10000.0,8716.15,10000.0
383,Austin,1931.0,3.0,5504 Arbor Ash Ct,30.18963,270000,4,78744,-97.74573,2410.09,5738.28,3694.4,5280.98
384,Austin,,2.5,7016 Cardinal Bloom Loop # FYY8MT,30.162332,266990,3,78744,-97.721134,6095.77,9747.1,391.664,8966.67
385,Austin,1220.0,2.0,3800 Carbondale Ave,30.1979,189900,3,78744,-97.695746,4106.06,8390.51,6170.99,9018.76
386,Austin,,,4407 Bucks Run,30.181032,207000,--,78744,-97.757879,2841.02,6333.96,4030.58,5278.3
387,Austin,,,4409 Bucks Run,30.180946,200000,--,78744,-97.757716,2841.02,6333.96,4030.58,5278.3
388,Austin,1471.0,3.0,7107 Leppke Cv,30.179206,194500,3,78744,-97.761943,2926.7,6419.63,4450.31,5363.97
389,Austin,1492.0,2.0,2007 Melissa Oaks Ln,30.157794,206000,3,78744,-97.781593,2016.92,6305.33,4230.95,8140.63
390,Austin,2115.0,3.0,9202 Grant Forest Dr,30.160427,255900,4,78744,-97.782598,1811.7,6100.1,4025.73,7935.41
391,Austin,1582.0,2.0,7212 Altidore Dr,30.1638,260124,3,78744,-97.7668,2890.12,7178.53,5104.15,6709.72
392,Austin,1792.0,2.0,7000 Ondantra Bnd,30.1638,284230,3,78744,-97.7668,2890.12,7178.53,5104.15,6709.72
393,Austin,1875.0,4.0,516 E Slaughter Ln APT 401,30.163639,266800,3,78744,-97.778287,1159.39,5447.71,3360.99,7270.67
394,Austin,,2.5,5505 Gooding Dr # VF8F4I,30.175601,261900,4,78744,-97.693596,6249.32,10000.0,8383.6,10000.0
395,Austin,1390.0,2.0,4900 Barkbridge Trl,30.177473,140000,3,78744,-97.752822,3754.11,7247.04,3831.67,6191.38
396,Austin,1566.0,2.0,4628 Edge Creek Dr # 279,30.172559,65000,3,78744,-97.763656,3695.32,7188.26,5065.93,6132.6
397,Austin,1922.0,2.0,7813 Ardmore Cir # 181,30.172573,89500,4,78744,-97.766562,3489.66,6982.6,5281.13,5926.94
398,Austin,1536.0,2.0,4637 Edge Creek Dr # 316,30.171026,68500,3,78744,-97.759993,4198.26,7691.19,4562.99,6635.53
399,Austin,1792.0,2.0,2513 Chateau Village Way # 187,30.17256,75000,3,78744,-97.763657,3695.32,7188.26,5065.93,6132.6
400,Austin,2191.0,2.0,4507 W Village Ct,30.192035,175000,5,78744,-97.747171,2171.88,5503.6,3459.72,5042.77
401,Austin,1287.0,2.0,5006 Lambs Ln,30.17834,189900,3,78744,-97.750707,3711.26,7204.19,3373.59,6148.53
402,Austin,1744.0,3.0,4801 Flicker Cv,30.185678,225000,5,78744,-97.747847,2504.49,6264.57,3578.24,5375.38
403,Austin,,2.5,5505 Gooding Dr # TZMQJG,30.175601,254900,3,78744,-97.693596,6249.32,10000.0,8383.6,10000.0
404,Austin,2609.0,3.0,8117 Annalise Dr,30.1946,350000,3,78744,-97.6898,4089.38,8663.88,6223.66,9292.13
405,Austin,,2.0,7016 Cardinal Bloom Loop # P4BIMH,30.162332,261990,3,78744,-97.721134,6095.77,9747.1,391.664,8966.67
406,Austin,,3.0,7016 Cardinal Bloom Loop # CYUY91,30.162332,284990,4,78744,-97.721134,6095.77,9747.1,391.664,8966.67
407,Austin,2813.0,3.0,11220 S Bay Ln,30.186337,369000,5,78739,-97.896087,2715.29,8997.37,6818.64,6233.71
408,Austin,1726.0,2.0,6420 Tasajillo Trl,30.196667,399900,3,78739,-97.892119,2091.35,8381.25,6194.7,5609.77
409,Austin,3605.0,3.0,11105 Christensen Cv,30.194688,529000,4,78739,-97.909809,3968.95,10000.0,6626.02,5818.73
410,Austin,2730.0,3.0,N/a,30.18034,498000,4,78739,-97.88634,3304.63,8683.38,7407.98,6823.05
411,Austin,1919.0,2.0,10300 Dalea Vista Ct,30.196488,425000,3,78739,-97.88995,1908.85,8200.61,6012.2,5427.27
412,Austin,3344.0,3.0,6129 Mordred Ln,30.183267,472500,4,78739,-97.8952,3068.56,9341.36,7171.92,6586.98
